UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
briandeagon,@BrianDeagon,2013-01-01T18:42:14.000Z,"briandeagon
@BrianDeagon
·
Jan 1, 2013","Apple is still losing its cool factor, in my predictions for 2013. $AAPL #Apple #predictions  http://bit.ly/UhCNEy",,,,,[],https://twitter.com/BrianDeagon/status/286180550169993217
Steve Burns,@SJosephBurns,2013-01-01T23:19:57.000Z,"Steve Burns
@SJosephBurns
·
Jan 1, 2013",My Thoughts on the Fiscal Cliff http://stks.co/hIIc My #trading #BLOG $DJIA $DIA $AAPL $FAS $SPY,,,3,1,[],https://twitter.com/SJosephBurns/status/286250438444068867
Gadget Masters,@GadgetMasters,2013-01-01T16:08:47.000Z,"Gadget Masters
@GadgetMasters
·
Jan 1, 2013",6 Tech Predictions for 2013: #Amazon Will Drop #Android and Apple Will Launch #iWatch Before iTV  http://bit.ly/UFdNL1  $AMZN $AAPL,,,,1,[],https://twitter.com/GadgetMasters/status/286141930998493184
Caroline Clapham,@CarolineClapham,2013-01-01T18:43:13.000Z,"Caroline Clapham
@CarolineClapham
·
Jan 1, 2013","Haha! $aapl RT “
@TheOnion
: New Apple Campaign Urges Consumers To Buy iPhone For Other Hand http://onion.com/UiPleO #OnionYIR”",,1,1,,[],https://twitter.com/CarolineClapham/status/286180795029282816
"Eric D. Brown, D.Sc.",@EricDBrown,2013-01-01T16:15:23.000Z,"Eric D. Brown, D.Sc.
@EricDBrown
·
Jan 1, 2013",iOS-ingularity: How iPhones and Macs will meld in 2013 | Digital Trends http://ericb.co/UyivsW $AAPL,,,1,,[],https://twitter.com/EricDBrown/status/286143594660773889
Direxion LETFs,@DirexionLETFs,2013-01-01T20:01:20.000Z,"Direxion LETFs
@DirexionLETFs
·
Jan 1, 2013",Top tax rate on dividend income will jump from 15% to 39.6% as of 1/01/13 #FiscalCliff http://direxion.ws/12TEv5q $AAPL $FAS $FAZ,,1,1,,[],https://twitter.com/DirexionLETFs/status/286200456630386688
Insider Tech Business,@insidertechbiz,2013-01-01T14:03:15.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 1, 2013","The Netbook Is Really Dead: Asus (And The Rest) Won't Make Any More In 2013 $MSFT $AAPL $GOOG by 
@jyarow
 http://read.bi/VtAl14",,2,58,30,[],https://twitter.com/insidertechbiz/status/286110339014217730
Insider Tech Business,@insidertechbiz,2013-01-01T00:03:39.000Z,"Insider Tech Business
@insidertechbiz
·
Dec 31, 2012","Here's Samsung's Plan To Free Itself From Google And Apple $GOOG $AAPL $MSFT by 
@Julie188
 http://read.bi/WbFsPG",,1,29,42,[],https://twitter.com/insidertechbiz/status/285899049058574338
Insider Tech Business,@insidertechbiz,2013-01-01T23:42:43.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 1, 2013","Apple Is Already Testing The iPhone 6, According To A Developer $AAPL by 
@jyarow
 http://read.bi/Ujfqua",,1,57,20,[],https://twitter.com/insidertechbiz/status/286256166072356866
Insider Tech Business,@insidertechbiz,2013-01-01T17:38:30.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 1, 2013","More Details On Intel's Secret Plan To Beat Apple With Its Own TV Service $INTC $AAPL by 
@jyarow
 http://read.bi/VtQCmw",,1,18,16,[],https://twitter.com/insidertechbiz/status/286164508345507840
Insider Business,@BusinessInsider,2013-01-01T14:34:46.000Z,"Insider Business
@BusinessInsider
·
Jan 1, 2013","POP QUIZ: Did Apple's Stock Do Better In 2012 Or 2011? $AAPL by 
@jyarow
 http://read.bi/VtCIB5",,,5,2,[],https://twitter.com/BusinessInsider/status/286118270086569984
Seeking Alpha,@SeekingAlpha,2013-01-01T11:45:59.000Z,"Seeking Alpha
@SeekingAlpha
·
Jan 1, 2013",Apple: Don't Follow The Herd http://seekingalpha.com/a/ncpl $INTC $QCOM $AAPL,,,,2,[],https://twitter.com/SeekingAlpha/status/286075796085407744
Kevin,@Ktr8der,2013-01-01T20:10:15.000Z,"Kevin
@Ktr8der
·
Jan 1, 2013","This clip isn't new (Dec 5), but is one of the best presented bull cases for $aapl, that I've seen in awhile.  http://mobile.bloomberg.com/video/oracle-investment-s-balter-rates-apple-a-buy-blRHCBy_SyCoCdvTiTyBYg.html…",,,,2,[],https://twitter.com/Ktr8der/status/286202699547041792
Todd Sullivan,@ToddSullivan,2013-01-01T12:46:04.000Z,"Todd Sullivan
@ToddSullivan
·
Jan 1, 2013","Claim Chowder, Circa 2009: ‘Why Apple Must Do a Netbook Now’ $AAPL",,,,1,['https://pbs.twimg.com/card_img/1639668722502860800/P6bNcKhJ?format=jpg&name=small'],https://twitter.com/ToddSullivan/status/286090916027060224
lindastern,@lindastern,2013-01-01T14:53:43.000Z,"lindastern
@lindastern
·
Jan 1, 2013","Want to know why the #DJIA was up 7.3% in 2012, and the SP500 was up 13.4%? It's $AAPL",,,1,,[],https://twitter.com/lindastern/status/286123038779523072
Scott Redler,@RedDogT3,2013-01-01T22:32:54.000Z,"Scott Redler
@RedDogT3
·
Jan 1, 2013","https://twitter.com/reddogt3live/status/285881104433573888…
This will help, but will still have to manage net longs.  See if I can add or salvage. $aapl $fb $bac $yhoo",,,,1,['https://pbs.twimg.com/profile_images/1407326772266516481/Bmh1KyvU_mini.png'],https://twitter.com/RedDogT3/status/286238597454127104
Eric Garland,@ericgarland,2013-01-01T00:34:57.000Z,"Eric Garland
@ericgarland
·
Dec 31, 2012","He can dish on foreign policy, competitive intelligence, telecom, $AAPL, and original cast recordings of Les Mis: 
@8of12
 , who is awesome.",,,,2,[],https://twitter.com/ericgarland/status/285906925156192256
samuel katchen,@drfager,2013-01-01T15:06:49.000Z,"samuel katchen
@drfager
·
Jan 1, 2013",$AAPL should approach $630 plus this year with a nice 15% total return in the cards with possible dividend hikes & $AAPL TV etc.,,,,,[],https://twitter.com/drfager/status/286126338794983426
dmackdaddy,@dmackdaddy,2013-01-01T22:54:41.000Z,"dmackdaddy
@dmackdaddy
·
Jan 1, 2013","iPhone 6,1, iOS 7 references reportedly appear in app developer logs. $AAPL",,,,,[],https://twitter.com/dmackdaddy/status/286244080562868224
SpecStocks,@specstockscom,2013-01-01T11:40:13.000Z,"SpecStocks
@specstockscom
·
Jan 1, 2013","ETFC, AAPL and BP have Twitter buzzing, now showing on http://SpeculatingStocks.com! http://bit.ly/XdSZwG #specstocks",,,,1,[],https://twitter.com/specstockscom/status/286074345758019584
dmackdaddy,@dmackdaddy,2013-01-01T23:45:48.000Z,"dmackdaddy
@dmackdaddy
·
Jan 1, 2013",Thieves stole more than $1 million worth of Apple products during a New Years Eve heist $AAPL http://bit.ly/132MfRJ,,1,,,[],https://twitter.com/dmackdaddy/status/286256943662788608
Zenolytics,@AMeshkati,2013-01-01T23:52:02.000Z,"Zenolytics
@AMeshkati
·
Jan 1, 2013",4 Charts That Paint A Fiscal Question Mark On The Forehead Of The Market http://bit.ly/YMwydk $SPY $AAPL,,,1,,[],https://twitter.com/AMeshkati/status/286258512588308481
Direxion LETFs,@DirexionLETFs,2013-01-01T22:30:17.000Z,"Direxion LETFs
@DirexionLETFs
·
Jan 1, 2013",Expiration of the Bush Tax Cuts will increase federal income receipts by $285 billion http://direxion.ws/U0iQXX $AAPL $GOOG $FAS $FAZ,,,2,,[],https://twitter.com/DirexionLETFs/status/286237937597812736
Insider Business,@BusinessInsider,2013-01-01T14:03:14.000Z,"Insider Business
@BusinessInsider
·
Jan 1, 2013","The Netbook Is Really Dead: Asus (And The Rest) Won't Make Any More In 2013 $MSFT $AAPL $GOOG by 
@jyarow
 http://read.bi/VtAl14",,1,9,5,[],https://twitter.com/BusinessInsider/status/286110337160314882
Insider Tech Business,@insidertechbiz,2013-01-01T14:34:46.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 1, 2013","POP QUIZ: Did Apple's Stock Do Better In 2012 Or 2011? $AAPL by 
@jyarow
 http://read.bi/VtCIB5",,,4,7,[],https://twitter.com/insidertechbiz/status/286118271705571328
Stocktwits,@Stocktwits,2013-01-01T19:33:16.000Z,"Stocktwits
@Stocktwits
·
Jan 1, 2013","""
@SirIsaacNewton
: $AAPL MOVIE. 55% return for the FEAR/GREED indicator just 15 trades for the year http://stks.co/bHD5",,,,7,[],https://twitter.com/Stocktwits/status/286193392310972419
Insider Business,@BusinessInsider,2013-01-01T23:42:42.000Z,"Insider Business
@BusinessInsider
·
Jan 1, 2013","Apple Is Already Testing The iPhone 6, According To A Developer $AAPL by 
@jyarow
 http://read.bi/Ujfqua",,3,46,4,[],https://twitter.com/BusinessInsider/status/286256164503707648
Cantech Letter,@CantechLetter,2013-01-01T21:21:45.000Z,"Cantech Letter
@CantechLetter
·
Jan 1, 2013",Short Apple. Long RIM. It was a profitable strategy in Q4. Will it continue in 2013? http://stks.co/aHLZ $RIM.ca $AAPL $RIMM,,,1,,[],https://twitter.com/CantechLetter/status/286220692456865792
Scott Redler,@RedDogT3,2013-01-01T17:55:53.000Z,"Scott Redler
@RedDogT3
·
Jan 1, 2013","http://t3live.com/articles/market-analysis/3733-scott-redlers-predictions-for-2013-.html…
I will discuss the above note in tomorrow morning call.  $spy $fb $aapl 
$yhoo $ba $mos $TM $wmt $goog",,3,,3,[],https://twitter.com/RedDogT3/status/286168886573953024
BLU Flamingo Digital Africa,@BFDigitalAfrica,2013-01-01T14:17:51.000Z,"BLU Flamingo Digital Africa
@BFDigitalAfrica
·
Jan 1, 2013","Here's Samsung's Plan To Free Itself From Google And Apple (GOOG, AAPL, MSFT)
http://goo.gl/k2dSo",,,2,,[],https://twitter.com/BFDigitalAfrica/status/286114015015493632
Sean Donahoe,@SeanDonahoe,2013-01-01T16:59:40.000Z,"Sean Donahoe
@SeanDonahoe
·
Jan 1, 2013","Google Nexus review: Apple (AAPL) iPad, iPhone compared to Google nexus ... http://bit.ly/Uj0PAm",,,1,,[],https://twitter.com/SeanDonahoe/status/286154735600431104
technosplode.com,@TECHNOSPLODE,2013-01-01T16:40:02.000Z,"technosplode.com
@TECHNOSPLODE
·
Jan 1, 2013",Top tech story on http://technosplode.com/apple: Apple Stock Watch: Fiscal Cliff Optimism Pumps $AAPL to $530 - 2012 Up 31.4%,,,,,[],https://twitter.com/TECHNOSPLODE/status/286149796048297984
Insider Business,@BusinessInsider,2013-01-01T17:38:29.000Z,"Insider Business
@BusinessInsider
·
Jan 1, 2013","More Details On Intel's Secret Plan To Beat Apple With Its Own TV Service $INTC $AAPL by 
@jyarow
 http://read.bi/VtQCmw",,,4,7,[],https://twitter.com/BusinessInsider/status/286164506734899200
Edward Francis II,@EFS_II,2013-01-01T22:41:34.000Z,"Edward Francis II
@EFS_II
·
Jan 1, 2013",Our AI trading system MADE $ since the Summer highs! How did YOUR strategy work for you? :) http://tinyurl.com/tblhf #stocks $aapl,,,,,[],https://twitter.com/EFS_II/status/286240777498148865
Edward Francis II,@EFS_II,2013-01-01T23:37:48.000Z,"Edward Francis II
@EFS_II
·
Jan 1, 2013","Average iOS and Android activations jumped 332% over Christmas, versus earlier in December: http://mot.ly/TnGZFj $AAPL #Stocks",,,,,[],https://twitter.com/EFS_II/status/286254930564616192
Tadas Viskanta,@abnormalreturns,2013-01-01T17:48:41.000Z,"Tadas Viskanta
@abnormalreturns
·
Jan 1, 2013","Giving away the playbook. RT 
@howardlindzon
: First post of ‘13...'Forget Predictions...What am I Doing Now! http://stks.co/iI9e $aapl $goog",,,,3,[],https://twitter.com/abnormalreturns/status/286167073174990848
Starletta,@StarlettaSoCal,2013-01-01T23:48:17.000Z,"Starletta
@StarlettaSoCal
·
Jan 1, 2013","Apple Is Already Testing The iPhone 6, According To A Developer (AAPL) http://dlvr.it/2kV4L6",,,4,2,[],https://twitter.com/StarlettaSoCal/status/286257568899297281
See It Market,@seeitmarket,2013-01-01T16:03:13.000Z,"See It Market
@seeitmarket
·
Jan 1, 2013","$AAPL perking up. So what will Q1 earnings bring? 
@Alex__Salomon
 shares his thoughts http://stks.co/kHh9",,,,1,[],https://twitter.com/seeitmarket/status/286140531598319616
Michael Bigger,@biggercapital,2013-01-01T18:50:21.000Z,"Michael Bigger
@biggercapital
·
Jan 1, 2013","Must run $spread scan-all on Italy n Spain ETFs RT 
@howardlindzon
: First post of 2013...'Forget Predictions. http://stks.co/iI9e $aapl",,,,1,[],https://twitter.com/biggercapital/status/286182590950563840
Eric Garland,@ericgarland,2013-01-01T00:32:40.000Z,"Eric Garland
@ericgarland
·
Dec 31, 2012","You don't have to follow these people: You can certainly follow people who retweet BREAKING NEWS, inaccurate quotes, and $AAPL comments.",,,,,[],https://twitter.com/ericgarland/status/285906350251331585
Insider Monkey,@insidermonkey,2013-01-01T23:06:43.000Z,"Insider Monkey
@insidermonkey
·
Jan 1, 2013",Apple Inc. (NASDAQ:AAPL) vs. Yahoo (YHOO): Better Trade in 2013?: Apple Inc. (NASDAQ:AAPL) outperformed Yahoo! (... http://bit.ly/VriMfx,,,2,,[],https://twitter.com/insidermonkey/status/286247108032483328
Insider Monkey,@insidermonkey,2013-01-01T00:08:46.000Z,"Insider Monkey
@insidermonkey
·
Dec 31, 2012",Will Samsung Beat Apple Inc. (AAPL)’s ‘iTV’ to the Punch?: Rumors of an Apple Inc. (NASDAQ:AAPL) “iTV” have been... http://bit.ly/Z5Mxbr,,,2,,[],https://twitter.com/insidermonkey/status/285900334570815488
TradingView,@tradingview,2013-01-01T21:52:38.000Z,"TradingView
@tradingview
·
Jan 1, 2013","$AAPL chart by 
@crazybobo
: http://tradingview.com/v/bbQxQ6en/ Too many AAPL bulls..",,,,,[],https://twitter.com/tradingview/status/286228463394893824
Anacott Steel,@BPGAG,2013-01-01T22:51:24.000Z,"Anacott Steel
@BPGAG
·
Jan 1, 2013","RT ""
@YourAnonNews
: #Apple Promotes 'Do Not Disturb' in TV #Ad On Same Day as New Year's Day Bug Discovered""| http://ow.ly/gt1Fb > $aapl",,,,,[],https://twitter.com/BPGAG/status/286243255132254209
Bigga,@MoolahMitch,2013-01-01T13:40:10.000Z,"Bigga
@MoolahMitch
·
Jan 1, 2013",No Surprise: iOS Do Not Disturb mode fails to turn off for some on New Year's Day http://goo.gl/YQLFd $AAPL,,,,,[],https://twitter.com/MoolahMitch/status/286104533346697217
George Babu,@georgebabu,2013-01-01T22:07:51.000Z,"George Babu
@georgebabu
·
Jan 1, 2013","Bruce Sterling on $GOOG, $AAPL, $FB, $MSFT, $AMZN: ""vertically organized silos re-making the world in their image""",,,1,1,[],https://twitter.com/georgebabu/status/286232296145682433
Doug Mow,@dougmow,2013-01-01T14:31:26.000Z,"Doug Mow
@dougmow
·
Jan 1, 2013",Your Smartphone Will Replace Your Car Keys by 2015 | Autopia | http://Wired.com http://wired.com/autopia/2012/12/death-to-the-key-fob/… - $AAPL will make cars?,,,,,[],https://twitter.com/dougmow/status/286117433104793600
Seeking Alpha,@SeekingAlpha,2013-01-01T10:18:04.000Z,"Seeking Alpha
@SeekingAlpha
·
Jan 1, 2013",The Innovator's Dilemma: Is Apple A Sustainer Or Disrupter? http://seekingalpha.com/a/nclz $IBM $MSFT $STX $WDC $AAPL,,,1,,[],https://twitter.com/SeekingAlpha/status/286053672155222018
Karriann Graf,@KarriannGraf,2013-01-01T15:19:59.000Z,"Karriann Graf
@KarriannGraf
·
Jan 1, 2013",RT @MW_AAPL: Will it be a happy New Year for Apple? http://on.mktw.net/VxfbvZ $AAPL,,,,,[],https://twitter.com/KarriannGraf/status/286129650126692354
Marcel Gagné,@wftl,2013-01-01T21:35:49.000Z,"Marcel Gagné
@wftl
·
Jan 1, 2013","The Netbook Is Really Dead: Asus (And The Rest) Won't Make Any More In 2013 (MSFT, AAPL, GOOG) http://n360.to/VxmHXr",,,4,1,[],https://twitter.com/wftl/status/286224233074401280
Daniel Miller,@WallStreetBean,2013-01-01T17:58:12.000Z,"Daniel Miller
@WallStreetBean
·
Jan 1, 2013","""
@howardlindzon
: First post of 2013...'Forget Predictions...What am I Doing Now! http://stks.co/eHDs $aapl $goog $stocktwits""",,,,,[],https://twitter.com/WallStreetBean/status/286169467669590017
David Pinsen,@dpinsen,2013-01-01T19:02:01.000Z,"David Pinsen
@dpinsen
·
Jan 1, 2013","“
@TheOnion
: New Apple Campaign Urges Consumers To Buy iPhone For Other Hand http://onion.com/UiPleO #OnionYIR” $AAPL",,,,,[],https://twitter.com/dpinsen/status/286185529526075392
Jazz Drummer,@jazzdrummer420,2013-01-01T17:52:21.000Z,"Jazz Drummer
@jazzdrummer420
·
Jan 1, 2013","More Details On Intel's Secret Plan To Beat Apple With Its Own TV Service (INTC, AAPL) http://bit.ly/UGjLey",,,,1,[],https://twitter.com/jazzdrummer420/status/286167994533560320
ItzStockChartz,@itzstockchartz,2013-01-01T16:28:12.000Z,"ItzStockChartz
@itzstockchartz
·
Jan 1, 2013","$AAPL #Apple vs. Samsung: Judge seeks bond equal to 88% of iPhone value http://newyork.newsday.com/business/technology/apple-vs-samsung-judge-seeks-bond-equal-to-88-of-iphone-value-1.4394963… via 
@NewsdayNY",,,,,[],https://twitter.com/itzstockchartz/status/286146819690491904
Seeking Alpha,@SeekingAlpha,2013-01-01T19:21:00.000Z,"Seeking Alpha
@SeekingAlpha
·
Jan 1, 2013",Plays For Samsung's Global Smartphone Leadership http://seekingalpha.com/a/ncv5 $AAPL $BRCM $CRUS $IFNNY.PK $INTC $SIMG $SWKS $WLFMF.PK,,,1,,[],https://twitter.com/SeekingAlpha/status/286190304124620801
Davia Temin,@DaviaTemin,2013-01-01T14:50:21.000Z,"Davia Temin
@DaviaTemin
·
Jan 1, 2013","The future, #Apple-style: RT 
@TheStreet
: New Apple Patents Hint at the Future of Gadgets http://go-tst.com/gmj3L $AAPL 
@GaryKrakow",,,,,[],https://twitter.com/DaviaTemin/status/286122191953731584
Stefano Furiosi,@stid,2013-01-01T11:45:25.000Z,"Stefano Furiosi
@stid
·
Jan 1, 2013","Here's Samsung's Plan To Free Itself From Google And Apple (GOOG, AAPL, MSFT) http://feedproxy.google.com/~r/typepad/alleyinsider/silicon_alley_insider/~3/5Hj24Jb-KYE/samsungs-plan-to-ditch-google-and-apple-2012-12…",,,1,,[],https://twitter.com/stid/status/286075651998511104
Nineoverten.com - Video Games and So Much More,@uberguineapig,2013-01-01T15:51:35.000Z,"Nineoverten.com - Video Games and So Much More
@uberguineapig
·
Jan 1, 2013","RT 
@iampublic
 So $AAPL admirers, looks like #WWDC 2013 will be hardware event this year & March/July see #iOS7 e... http://bit.ly/Z7VWza",,,,,[],https://twitter.com/uberguineapig/status/286137603261079552
BrandonCWhite,@BrandonCWhite,2013-01-01T14:42:19.000Z,"BrandonCWhite
@BrandonCWhite
·
Jan 1, 2013",POP QUIZ: Did Apple's Stock Do Better In 2012 Or 2011? (AAPL): Yesterday we noted that Apple ended the year up 3... http://bit.ly/Z7KwLO,,,1,,[],https://twitter.com/BrandonCWhite/status/286120171859480576
Nineoverten.com - Video Games and So Much More,@uberguineapig,2013-01-01T21:30:46.000Z,"Nineoverten.com - Video Games and So Much More
@uberguineapig
·
Jan 1, 2013","RT 
@CindyDBrown1
 Google Nexus review : Apple (AAPL) iPad, iPhone compared to Google nexus ...  #iphonenews http:... http://bit.ly/XfsW8r",,,,,[],https://twitter.com/uberguineapig/status/286222960514170880
Everything Microsoft,@EverythingMS,2013-01-01T15:00:21.000Z,"Everything Microsoft
@EverythingMS
·
Jan 1, 2013","The Netbook Is Really Dead: Asus (And The Rest) Won't Make Any More In 2013 (MSFT, AAPL, GOOG) http://read.bi/U4so4c",,,7,1,[],https://twitter.com/EverythingMS/status/286124710163517443
Jesse Newhart,@JesseNewhart,2013-01-01T23:52:08.000Z,"Jesse Newhart
@JesseNewhart
·
Jan 1, 2013","Apple Is Already Testing The iPhone 6, According To A Developer (AAPL) http://bit.ly/Wj7SYj",,,2,,[],https://twitter.com/JesseNewhart/status/286258537636716544
Dan Hallett,@DanHallett,2013-01-01T20:39:21.000Z,"Dan Hallett
@DanHallett
·
Jan 1, 2013","No wonder AAPL is flush with cash | ""
@GlobeLife
: The curious reason why most iPhone casualties occur on New Year’s Eve http://bit.ly/U4Qzzn""",,,1,,[],https://twitter.com/DanHallett/status/286210022973779968
Tren Griffin,@trengriffin,2013-01-01T00:52:37.000Z,"Tren Griffin
@trengriffin
·
Dec 31, 2012","Replying to 
@AlephBlog",,1,1,,[],https://twitter.com/trengriffin/status/285911371005177856
Khalid,@kFakhouri,2013-01-01T17:32:50.000Z,"Khalid
@kFakhouri
·
Jan 1, 2013","RT 
@e_hicham
: The Netbook Is Really Dead: Asus (And The Rest) Won't Make Any More In 2013 $MSFT $AAPL $GOOG by 
@jyarow
 http://flip.it/q1GXm",,,,2,[],https://twitter.com/kFakhouri/status/286163084186370048
Arunoda Susiripala,@arunoda,2013-01-01T03:56:31.000Z,"Arunoda Susiripala
@arunoda
·
Dec 31, 2012","Poor greedy samsung: Here's Samsung's Plan To Free Itself From Google And Apple $GOOG $AAPL $MSFT by 
@Julie188
 http://flip.it/cKuv4",,1,,1,[],https://twitter.com/arunoda/status/285957649797902336
John Angel,@JohnAngel1977,2013-01-01T17:52:28.000Z,"John Angel
@JohnAngel1977
·
Jan 1, 2013","More Details On Intel's Secret Plan To Beat Apple With Its Own TV Service (INTC, AAPL) http://bit.ly/UGjLey 
@johnangel1977",,,,1,[],https://twitter.com/JohnAngel1977/status/286168024174698496
jurist_diction,@jurist_diction,2013-01-01T23:56:16.000Z,"jurist_diction
@jurist_diction
·
Jan 1, 2013","“
@SAI
: Apple Is Already Testing The iPhone 6, According To A Developer $AAPL by 
@jyarow
 http://read.bi/Ujfqua”|| I hope it does tricks!",,,,,[],https://twitter.com/jurist_diction/status/286259578058964992
SEM MarTech PPC RTB,@_SEM,2013-01-01T15:37:12.000Z,"SEM MarTech PPC RTB
@_SEM
·
Jan 1, 2013","POP QUIZ: Did Apple's Stock Do Better In 2012 Or 2011? (AAPL): Yesterday we noted that Apple ended ... http://j.mp/Vq7W9E (via 
@_sem
 )",,,,,[],https://twitter.com/_SEM/status/286133983950016512
Abdul Karim Syed,@abdulkarim,2013-01-01T11:00:45.000Z,"Abdul Karim Syed
@abdulkarim
·
Jan 1, 2013","Here's Samsung's Plan To Free Itself From Google And Apple $GOOG $AAPL $MSFT by 
@Julie188
 http://read.bi/WbFsPG (via 
@SAI
 @Iconic88
)",,,,1,[],https://twitter.com/abdulkarim/status/286064413490946049
sas,@saserief,2013-01-01T23:45:44.000Z,"sas
@saserief
·
Jan 1, 2013","get your money ready, ughhh / 
@SAI
: Apple Is Already Testing The iPhone 6, According To A Developer $AAPL by 
@jyarow
 http://read.bi/Ujfqua",,,,,[],https://twitter.com/saserief/status/286256926159945728
Olushola A. Aromokun,@plastiQQ,2013-01-01T00:15:42.000Z,"Olushola A. Aromokun
@plastiQQ
·
Dec 31, 2012","RT 
@SAI
: Here's Samsung's Plan To Free Itself From Google And Apple $GOOG $AAPL $MSFT by 
@Julie188
 http://read.bi/WbFsPG",,,,1,[],https://twitter.com/plastiQQ/status/285902082291146752
