UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Joe Trippi,@JoeTrippi,2011-01-06T14:45:16.000Z,"Joe Trippi
@JoeTrippi
·
Jan 6, 2011","A few years ago, ""Powers That Be"" on the Web were GOOG, YHOO, AOL, and MSN. Now, it's GOOG, AMZN, AAPL, and Fbook. Do u buy this? #webpowers",,,4,1,[],https://twitter.com/JoeTrippi/status/23027323162857472
briandeagon,@BrianDeagon,2011-01-06T19:14:54.000Z,"briandeagon
@BrianDeagon
·
Jan 6, 2011",Android passes Apple in smartphones. #1 BlackBerry still hurting. #Motorola is one to watch. http://bit.ly/dYdq2h $GOOG $AAPL,,,,1,[],https://twitter.com/BrianDeagon/status/23095177547612161
Insider Tech Business,@insidertechbiz,2011-01-06T19:39:28.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 6, 2011","10 Amazing Chinese Knock-Offs That Could Fool Your Grandmother $AAPL $CHD $GOOG by 
@techdemic
 http://read.bi/g6GFnU",,,2,2,[],https://twitter.com/insidertechbiz/status/23101362501853184
bored2tears,@bored2tears,2011-01-06T18:58:07.000Z,"bored2tears
@bored2tears
·
Jan 6, 2011",Bloomberg: Apple said to have approached Blackstone's Tosi to be CFO. $AAPL +0.02% at 334.07 #tech,,,1,,[],https://twitter.com/bored2tears/status/23090955963867136
MyGroupMedia.com,@MyGroupMedia,2011-01-06T18:34:42.000Z,"MyGroupMedia.com
@MyGroupMedia
·
Jan 6, 2011","[AAPL]http://bit.ly/gcTPdl - Apple, RIM, And HTC May Account For Half Of All Smartphones Shipped",,,1,,[],https://twitter.com/MyGroupMedia/status/23085064287952896
Dinero Inteligente,@Losfinancieros,2011-01-06T15:45:08.000Z,"Dinero Inteligente
@Losfinancieros
·
Jan 6, 2011","RT 
@spec67
: $AAPL to 500 by spring says analyst...",,,,1,[],https://twitter.com/Losfinancieros/status/23042388679200769
GlennHall,@GlennHall,2011-01-06T14:00:04.000Z,"GlennHall
@GlennHall
·
Jan 6, 2011",Another reason why Microsoft $MSFT is losing ground to Apple $AAPL http://thestreet.com/story/10964645/microsofts-ces-roadmap-flat-and-dry.html… #CES,,,1,,[],https://twitter.com/GlennHall/status/23015948583702528
Michael Bigger,@biggercapital,2011-01-06T19:23:52.000Z,"Michael Bigger
@biggercapital
·
Jan 6, 2011","Post: So, You Want to Write a Book about Trading?  http://stk.ly/fuOxnw $AMZN $AAPL",,,,1,[],https://twitter.com/biggercapital/status/23097436889157632
Anni_V,@AnniDayTrades,2011-01-06T08:58:44.000Z,"Anni_V
@AnniDayTrades
·
Jan 6, 2011",Music&Charts recap for 1/6/11: $GOOG $BIDU $RIG $MA $GS $PCLN $AAPL  4 charts: http://stk.ly/bXQSu2 ; 4 music http://stk.ly/dJHkpr,,,,,[],https://twitter.com/AnniDayTrades/status/22940114107760640
Dan Frommer,@fromedome,2011-01-06T22:58:16.000Z,"Dan Frommer
@fromedome
·
Jan 6, 2011",Here's How The Mac App Store Will Help Apple Sell More Macs $AAPL $MSFT http://read.bi/igLeCd,,,,2,[],https://twitter.com/fromedome/status/23151390410940416
John Lansing,@Trending123,2011-01-06T10:24:06.000Z,"John Lansing
@Trending123
·
Jan 6, 2011",$AAPL Bullish Diamond Pattern Breakout - From One Month Ago - Likely To Trade To Short Term Target Today http://chart.ly/4kcsih2,,,,1,[],https://twitter.com/Trending123/status/22961597269934080
Mohannad Aama,@mohannadaama,2011-01-06T00:20:00.000Z,"Mohannad Aama
@mohannadaama
·
Jan 5, 2011",VIX Galore: CBOE to trade equity volatility indexes on $AMZN $AAPL $GS $GOOG & $IBM http://bit.ly/i2Tai7,,,1,,[],https://twitter.com/mohannadaama/status/22809572519452672
Dan Frommer,@fromedome,2011-01-06T16:12:44.000Z,"Dan Frommer
@fromedome
·
Jan 6, 2011",BEWARE: The Mac App Store Isn't Nearly As Cheap As The iPhone App Store $AAPL http://read.bi/h2yr1o,,,1,1,[],https://twitter.com/fromedome/status/23049336900296704
Anni_V,@AnniDayTrades,2011-01-06T07:22:42.000Z,"Anni_V
@AnniDayTrades
·
Jan 6, 2011","$AAPL http://chart.ly/ur32q4a building toward earnings Jan 19, each pullback meets with buy__makes this stock red hot",,,,,[],https://twitter.com/AnniDayTrades/status/22915948914675712
Stockguy22,@stockguy22,2011-01-06T17:14:38.000Z,"Stockguy22
@stockguy22
·
Jan 6, 2011",big drop on $VZ today could be good if starts to base again for a pop into the $AAPL iphone announcement - will be watching this for base,,,,1,[],https://twitter.com/stockguy22/status/23064913043791872
Rod Paolucci,@rodpaolucci,2011-01-06T12:57:43.000Z,"Rod Paolucci
@rodpaolucci
·
Jan 6, 2011","10 Things You Need To Know This Morning (MSFT, AAPL, GOOG, YHOO) http://bit.ly/eBVf0t",,,1,,[],https://twitter.com/rodpaolucci/status/23000258124455936
The Exchange,@CNBCTheExchange,2011-01-06T20:23:04.000Z,"The Exchange
@CNBCTheExchange
·
Jan 6, 2011","Microsoft Benefiting From Gaming, Cloud Computing: CEO Ballmer http://bit.ly/gN2vh1  $AAPL $BBY $MSFT #CEOsCFOs #Consumers #Technology",,,2,,[],https://twitter.com/CNBCTheExchange/status/23112333735763968
The Exchange,@CNBCTheExchange,2011-01-06T17:51:02.000Z,"The Exchange
@CNBCTheExchange
·
Jan 6, 2011",Is Now Still a Good Time to Invest in Apple? http://bit.ly/ecHLur  $AAPL #Technology #Uscall,,,1,,[],https://twitter.com/CNBCTheExchange/status/23074075467321344
Carolyn Got-Another-Booster-Marshall,@kiwitrader24,2011-01-06T23:27:29.000Z,"Carolyn Got-Another-Booster-Marshall
@kiwitrader24
·
Jan 6, 2011","$AAPL http://chart.ly/li7ondy FollUp on the $AAPL chart poster earlier. Sharpened crayon, 330.23-324.54 for the pullback.",,,,,[],https://twitter.com/kiwitrader24/status/23158743562723328
Dan Frommer,@fromedome,2011-01-06T20:08:18.000Z,"Dan Frommer
@fromedome
·
Jan 6, 2011",Will Apple Shut Down Twitter's Secret Mac App Backdoor Feature? $AAPL http://read.bi/dDWPj8,,,,1,[],https://twitter.com/fromedome/status/23108619247550464
Insider Tech Business,@insidertechbiz,2011-01-06T01:55:54.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 5, 2011","Which Name Is Worse? Xoom Or iPad [POLL] $AAPL $MMI by 
@jyarow
 http://read.bi/fcr0wc",,,1,2,[],https://twitter.com/insidertechbiz/status/22833707656151041
Market Folly,@marketfolly,2011-01-06T23:59:38.000Z,"Market Folly
@marketfolly
·
Jan 6, 2011","While euphoria often warrants caution, many can't find reason to be bearish on $AAPL. Zero analysts have 'sell' rating",,,,,[],https://twitter.com/marketfolly/status/23166836648443904
The Exchange,@CNBCTheExchange,2011-01-06T18:28:04.000Z,"The Exchange
@CNBCTheExchange
·
Jan 6, 2011",New Tablets Set to Battle Apple's iPad http://bit.ly/dO45OW  $AAPL $AMZN $BBY $HPQ $MSFT $RIMM $TOSBF #WirelessCommunications #VideoGames,,,,,[],https://twitter.com/CNBCTheExchange/status/23083391456903168
Seeking Alpha,@SA_USMarket,2011-01-06T22:58:56.000Z,"Seeking Alpha
@SA_USMarket
·
Jan 6, 2011","CBOE to Publish VIX-Style Volatility Indices for Individual Stocks
 http://seekingalpha.com/a/59a2 $AMZN $AAPL $GOOG $IBM $GS $SPY $VXX",,,,,[],https://twitter.com/SA_USMarket/status/23151559210700800
Seeking Alpha,@SeekingAlpha,2011-01-06T21:00:58.000Z,"Seeking Alpha
@SeekingAlpha
·
Jan 6, 2011",Android Passes iPhone in Total U.S. Subscribers http://seekingalpha.com/a/599y $AAPL $GOOG,,,2,,[],https://twitter.com/SeekingAlpha/status/23121869959860224
Market Folly,@marketfolly,2011-01-06T23:57:05.000Z,"Market Folly
@marketfolly
·
Jan 6, 2011",no doubt Steve Jobs is essential to $AAPL but interesting that investors are now familiar with Tim Cook and J. Ive having integral roles too,,,,,[],https://twitter.com/marketfolly/status/23166193296740352
Bloomberg Economics,@economics,2011-01-06T22:39:36.000Z,"Bloomberg Economics
@economics
·
Jan 6, 2011","$CBOE To Create $VIX Indexes for #Options Including Apple, Google  http://bit.ly/dQ1CkT $GS $AAPL $AMZN $GOOG $IBM $$",,,1,,['https://pbs.twimg.com/profile_images/1631723279676317709/-fjgaR2p_bigger.jpg'],https://twitter.com/economics/status/23146695529332736
Friends call me ndy,@adnys,2011-01-06T21:53:38.000Z,"Friends call me ndy
@adnys
·
Jan 6, 2011",Will Apple Shut Down Twitter's Secret Mac App Backdoor Feature? http://j.mp/hWWBHI $AAPL,🅰,,,,[],https://twitter.com/adnys/status/23135125399150592
Insider Real Estate,@ins_realestate,2011-01-06T17:02:15.000Z,"Insider Real Estate
@ins_realestate
·
Jan 6, 2011","Create Your Own iPhone App In Minutes With Bizness Apps $AAPL by 
@stevekovach
 http://read.bi/gD4F3D",,,,,[],https://twitter.com/ins_realestate/status/23061796826906624
Alex Calic,@alexcalic,2011-01-06T19:39:24.000Z,"Alex Calic
@alexcalic
·
Jan 6, 2011",Android should be the leading mobile OS platform in the US by Feb- http://bit.ly/dUOmnA. Interesting to see if $VZ gets $AAPL to #2.,,,,,[],https://twitter.com/alexcalic/status/23101345707859968
Edgar Gunther,@edgunther,2011-01-06T15:38:49.000Z,"Edgar Gunther
@edgunther
·
Jan 6, 2011","RT 
@appleinsider
: Apple restricting employee vacations as first 2011 products loom http://dlvr.it/ClWjm $AAPL",,,1,,[],https://twitter.com/edgunther/status/23040802120794113
Marek Fuchs,@MarekFuchs,2011-01-06T18:02:56.000Z,"Marek Fuchs
@MarekFuchs
·
Jan 6, 2011","$T souped-up, tricked-out their 3G network and tried to pass it off as 4G.  Did the media bite?  Duh.  http://tinyurl.com/2gx6e9r $VZ $AAPL",,,,,[],https://twitter.com/MarekFuchs/status/23077069369901056
Justin Pulitzer,@JustinPulitzer,2011-01-06T18:24:15.000Z,"Justin Pulitzer
@JustinPulitzer
·
Jan 6, 2011","I don't own $MSFT, but if I did I'd use any strength to get out!! Their not innovating fast enough to keep pace w/ $AAPL & $GOOG. $$",,,,,[],https://twitter.com/JustinPulitzer/status/23082434522255360
Ross Rubin,@rossrubin,2011-01-06T12:39:29.000Z,"Ross Rubin
@rossrubin
·
Jan 6, 2011","Windows on ARM shows contrast between MSFT and AAPL tablet approaches. AAPL threw away legacy, MSFT wants to rebuild it on new platforms.",,,4,,[],https://twitter.com/rossrubin/status/22995671539781632
Steve Rosenbaum,@magnifymedia,2011-01-06T23:00:08.000Z,"Steve Rosenbaum
@magnifymedia
·
Jan 6, 2011","RT 
@fromedome
: Here's How The Mac App Store Will Help Apple Sell More Macs $AAPL $MSFT http://read.bi/igLeCd",,,,1,[],https://twitter.com/magnifymedia/status/23151860038770688
Insider Tech Business,@insidertechbiz,2011-01-06T15:39:24.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 6, 2011","Coming In 2011: Services That Let You Watch Your Video Every... $SNE $TWX $CMCSA $MSFT $AKA $RNWK $AAPL by 
@MattRosoff
 http://read.bi/dYLuLp",,,3,1,[],https://twitter.com/insidertechbiz/status/23040946220302336
Tom Liston,@tliston,2011-01-06T19:45:47.000Z,"Tom Liston
@tliston
·
Jan 6, 2011",Just applied OS X update... WTF is this in the dock? Hey AAPL: Who told you that was ok? Who said you could screw w/my desktop?,,,1,,[],https://twitter.com/tliston/status/23102952872869890
Seeking Alpha,@SeekingAlpha,2011-01-06T20:31:00.000Z,"Seeking Alpha
@SeekingAlpha
·
Jan 6, 2011","iPhone Price War Whacks AT&T, Verizon  http://seekingalpha.com/a/599n $AAPL $T $VZ",,,,,[],https://twitter.com/SeekingAlpha/status/23114331755388928
Atul Arora,@atul,2011-01-06T04:13:31.000Z,"Atul Arora
@atul
·
Jan 5, 2011",Reuters: Beatles being paid directly by iTunes in deal http://me.lt/5880Z $AAPL,,,,,[],https://twitter.com/atul/status/22868337813884929
Peter Deltondo,@PeterDeltondo,2011-01-06T17:29:42.000Z,"Peter Deltondo
@PeterDeltondo
·
Jan 6, 2011","Going crazy downloading apps on the new App Store $AAPL Impressed with this thus far, can't wait to see what else they do with this.",,,,,[],https://twitter.com/PeterDeltondo/status/23068705126612992
Benzinga,@Benzinga,2011-01-06T19:00:54.000Z,"Benzinga
@Benzinga
·
Jan 6, 2011",$haup up 42% on announcement at CES company has products for $aapl iPad and iPhone,,,,,[],https://twitter.com/Benzinga/status/23091658065182720
Atul Arora,@atul,2011-01-06T22:41:55.000Z,"Atul Arora
@atul
·
Jan 6, 2011",Google’s New Attack on Apple - Quentin Hardy - At Your Servers - Forbes http://j.mp/hYXkrU $GOOG $AAPL,,,,,[],https://twitter.com/atul/status/23147274959855617
Rob Passarella,@robpas,2011-01-06T16:31:57.000Z,"Rob Passarella
@robpas
·
Jan 6, 2011",Walt Mossberg will be on Fox Business to talk about hot gadgets - hmm Talk of a second edition ipad? $AAPL,,,,,[],https://twitter.com/robpas/status/23054172307857409
Woll Street,@paulwoll,2011-01-06T00:20:37.000Z,"Woll Street
@paulwoll
·
Jan 5, 2011","May be more $AAPL products at CES then I thought, despite being dominated by tablets with Android. But real apple show is at end of month.",,,,,[],https://twitter.com/paulwoll/status/22809728052625408
Insider Finance,@insiderfinance,2011-01-06T19:39:29.000Z,"Insider Finance
@insiderfinance
·
Jan 6, 2011","10 Amazing Chinese Knock-Offs That Could Fool Your Grandmother $AAPL $CHD $GOOG by 
@techdemic
 http://read.bi/g6GFnU",,,2,,[],https://twitter.com/insiderfinance/status/23101364938743808
Steven Spencer,@sspencer_smb,2011-01-06T04:52:06.000Z,"Steven Spencer
@sspencer_smb
·
Jan 5, 2011","RT 
@biggercapital
: RT 
@harmongreg
: New Post:  How to Short a High Flier:  Case Study Apple $AAPL  http://stk.ly/fhdBZG",,,,1,[],https://twitter.com/sspencer_smb/status/22878047229186049
tae kim,@firstadopter,2011-01-06T19:19:07.000Z,"tae kim
@firstadopter
·
Jan 6, 2011",But I do think long-term $NFLX will take over the universe and get bought by one of the following $AAPL $GOOG $AMZN,,,,,[],https://twitter.com/firstadopter/status/23096238794608640
"Greg Harmon, CMT/CFA, President Dragonfly Capital",@harmongreg,2011-01-06T00:54:02.000Z,"Greg Harmon, CMT/CFA, President Dragonfly Capital
@harmongreg
·
Jan 5, 2011",New Post:  How to Short a High Flier:  Case Study Apple $AAPL  http://stk.ly/fhdBZG,,,1,,[],https://twitter.com/harmongreg/status/22818137858637824
Jim Coyle,@iJimCoyle,2011-01-06T17:39:18.000Z,"Jim Coyle
@iJimCoyle
·
Jan 6, 2011","RT 
@jafonso
: Create Your Own iPhone App In Minutes With Bizness Apps (AAPL) http://bit.ly/ijdcVh",,,,1,[],https://twitter.com/iJimCoyle/status/23071122211741696
Dinero Inteligente,@Losfinancieros,2011-01-06T20:15:18.000Z,"Dinero Inteligente
@Losfinancieros
·
Jan 6, 2011","RT 
@kiwitrader24
: $AAPL http://chart.ly/pmwej8h $AAPL ready to crack. If so, will test 330's at min. but 325 at max IMHO.",,,,,[],https://twitter.com/Losfinancieros/status/23110381341777920
GigaOm Media,@gigaommedia,2011-01-06T22:39:22.000Z,"GigaOm Media
@gigaommedia
·
Jan 6, 2011",Apple says it isn't looking to replace current CFO Peter Oppenheimer. http://bit.ly/hF17iK #pcbuzz $AAPL,,,1,,[],https://twitter.com/gigaommedia/status/23146635118780416
Tiernan Ray,@TiernanRayTech,2011-01-06T19:37:48.000Z,"Tiernan Ray
@TiernanRayTech
·
Jan 6, 2011",CES: Wunderlich’s Robison Like What He Sees Of RIM Playbook - Tech Trader Daily - $RIMM $AAPL $MMI $NOK $GOOG $S http://bit.ly/fsUyqo,,,,,[],https://twitter.com/TiernanRayTech/status/23100942073200640
Tiernan Ray,@TiernanRayTech,2011-01-06T19:29:14.000Z,"Tiernan Ray
@TiernanRayTech
·
Jan 6, 2011","CEA: Verizon’s Seidenberg, McAdam Rap With Motorola, Google, Time Warner - Tech Trader Daily - $RIMM $AAPL $GOOG $MMI http://bit.ly/ehtJ9O",,,,,[],https://twitter.com/TiernanRayTech/status/23098788365205504
Streetinsider.com,@Street_Insider,2011-01-06T18:57:46.000Z,"Streetinsider.com
@Street_Insider
·
Jan 6, 2011",Apple $AAPL said to have approached Blackstone's Tosi to be CFO - Bloomberg.  Co says not conducting CFO search,,,,,[],https://twitter.com/Street_Insider/status/23090868273553409
Eghosa Omoigui,@EghosaO,2011-01-06T16:30:18.000Z,"Eghosa Omoigui
@EghosaO
·
Jan 6, 2011","$AAPL fanboys, rumor has it that the MacBook Air packaging is actually an $intc innovation & was an exclusive. Hello S9 http://j.mp/igLLO1",,,,,[],https://twitter.com/EghosaO/status/23053755251429376
Insider Tech Business,@insidertechbiz,2011-01-06T15:29:32.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 6, 2011","HOW TO: Download Apps In the New Mac App Store $AAPL by 
@stevekovach
 http://read.bi/gOzyoS",,,,1,[],https://twitter.com/insidertechbiz/status/23038465553727490
Market Folly,@marketfolly,2011-01-06T23:56:48.000Z,"Market Folly
@marketfolly
·
Jan 6, 2011",thanks to all who participated in $AAPL convo today. Observations pointed out by others: android is obviously big threat to mobile,,,,,[],https://twitter.com/marketfolly/status/23166119745425409
Benzinga,@Benzinga,2011-01-06T17:26:00.000Z,"Benzinga
@Benzinga
·
Jan 6, 2011",What Happens If Steve Jobs Leaves? (AAPL) | Benzinga.com http://benzinga.com/news/11/01/758308/what-happens-if-steve-jobs-leaves-aapl…,,,1,,[],https://twitter.com/Benzinga/status/23067771772346370
Insider Tech Business,@insidertechbiz,2011-01-06T15:48:19.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 6, 2011","Surprise, Surprise: ""Angry Birds"" Already The #1 Paid Mac App $AAPL by 
@fromedome
 http://read.bi/fGgafq",,,7,,[],https://twitter.com/insidertechbiz/status/23043190827257857
Seeking Alpha,@SeekingAlpha,2011-01-06T23:00:45.000Z,"Seeking Alpha
@SeekingAlpha
·
Jan 6, 2011","CBOE to Publish VIX-Style Volatility Indices for Individual Stocks
 http://seekingalpha.com/a/59a2 $AAPL $AMZN $GOOG $GS $IBM $SPY $VXX",,,,,[],https://twitter.com/SeekingAlpha/status/23152016310145024
Insider Finance,@insiderfinance,2011-01-06T19:55:51.000Z,"Insider Finance
@insiderfinance
·
Jan 6, 2011","GOSSIP: Today's Wall Street Buzz In 60 Seconds $AAPL $DB $JPM $BX by 
@katyawachtel
 http://read.bi/gmy55t",,,,,[],https://twitter.com/insiderfinance/status/23105482872856576
FierceWireless,@FierceWireless,2011-01-06T13:13:46.000Z,"FierceWireless
@FierceWireless
·
Jan 6, 2011","RT 
@alleyinsider
: 10 Things You Need To Know This Morning $MSFT $AAPL $GOOG $YHOO by 
@jyarow
 http://read.bi/dIINEJ",,,,,[],https://twitter.com/FierceWireless/status/23004297906098176
Matt Soleyn,@MattSoleyn,2011-01-06T15:10:59.000Z,"Matt Soleyn
@MattSoleyn
·
Jan 6, 2011","Replying to 
@danjwilets",,,1,,[],https://twitter.com/MattSoleyn/status/23033796018307073
Insider Tech Business,@insidertechbiz,2011-01-06T16:12:45.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 6, 2011","BEWARE: The Mac App Store Isn't Nearly As Cheap As The iPhone App Store $AAPL by 
@fromedome
 http://read.bi/h2yr1o",,,2,,[],https://twitter.com/insidertechbiz/status/23049339156832256
Bloomberg,@business,2011-01-06T21:12:39.000Z,"Bloomberg
@business
·
Jan 6, 2011",Exclusive: #Apple Said to Have Approached #Blackstone's #Tosi to Becoming Finance Chief - http://ow.ly/3zARc  $AAPL $BX ^nm,,,3,,[],https://twitter.com/business/status/23124811513339904
24/7 Wall St.,@247WallSt,2011-01-06T16:17:08.000Z,"24/7 Wall St.
@247WallSt
·
Jan 6, 2011","HTC Earnings and Other Smartphone Developments (MSFT, GOOG, T, AAPL, VZ, S, RIMM) http://bit.ly/fLTXli",,,1,,[],https://twitter.com/247WallSt/status/23050444435623936
Insider Business,@BusinessInsider,2011-01-06T15:38:49.000Z,"Insider Business
@BusinessInsider
·
Jan 6, 2011","Here Are The Early Bestsellers From Apple's New Mac App Store $AAPL by 
@fromedome
 http://read.bi/id2g1i",,,2,,[],https://twitter.com/BusinessInsider/status/23040801982386176
Nicolás Ariza,@NicolasAriza,2011-01-06T18:12:11.000Z,"Nicolás Ariza
@NicolasAriza
·
Jan 6, 2011",Create Your Own iPhone App In Minutes With Bizness Apps (AAPL) http://j.mp/dTg83t,,,,1,[],https://twitter.com/NicolasAriza/status/23079395052752896
Insider Tech Business,@insidertechbiz,2011-01-06T19:09:14.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 6, 2011","Apple Approached Blackstone Exec About CFO Role $AAPL by 
@jyarow
 http://read.bi/dOHYUn",,,1,,[],https://twitter.com/insidertechbiz/status/23093755271716864
Matthew Sheffield,@mattsheffield,2011-01-06T02:20:45.000Z,"Matthew Sheffield
@mattsheffield
·
Jan 5, 2011","Meet The First Android Tablet That Matters: Motorola Xoom Running Android 3.0 (MMI, GOOG, AAPL) http://bit.ly/g5o8Zh",,,,,[],https://twitter.com/mattsheffield/status/22839959052353536
cinnamon_carter,@cinnamon_carter,2011-01-06T20:31:42.000Z,"cinnamon_carter
@cinnamon_carter
·
Jan 6, 2011","RT 
@Apple_Feeds
: Apple's (Nasdaq:AAPL) Top iPad Competitor May Be RIM's (Nasdaq:RIMM) Playbook http://bit.ly/hTFhZ0",,,1,,[],https://twitter.com/cinnamon_carter/status/23114505496043520
Insider Business,@BusinessInsider,2011-01-06T22:58:16.000Z,"Insider Business
@BusinessInsider
·
Jan 6, 2011","Here's How The Mac App Store Will Help Apple Sell More Macs $AAPL $MSFT by 
@fromedome
 http://read.bi/igLeCd",,,1,1,[],https://twitter.com/BusinessInsider/status/23151392852017152
Tadas Viskanta,@abnormalreturns,2011-01-06T14:56:03.000Z,"Tadas Viskanta
@abnormalreturns
·
Jan 6, 2011","RT 
@LDrogen
: $AAPL iPad gaining traction within primary education, this is going to be revolutionary to how kids learn  http://stk.ly/fgm2IY",,,,,[],https://twitter.com/abnormalreturns/status/23030036655251457
Rick Anderson,@RickAnderson,2011-01-06T05:47:23.000Z,"Rick Anderson
@RickAnderson
·
Jan 6, 2011","Good point, then NFLX should try to get as much content as AAPL TV! ""
@erickschonfeld
: 
@RickAnderson
 Streaming not a hobby for Netflix""",,,1,,[],https://twitter.com/RickAnderson/status/22891961325199360
Insider Business,@BusinessInsider,2011-01-06T13:20:58.000Z,"Insider Business
@BusinessInsider
·
Jan 6, 2011","Verizon iPhone This Month? Apple Tells Retail Employees No Time Off At The End Of January $VZ $T $AAPL by 
@jyarow
 http://read.bi/enYeBk",,,2,,[],https://twitter.com/BusinessInsider/status/23006108155117569
Insider Business,@BusinessInsider,2011-01-06T19:39:27.000Z,"Insider Business
@BusinessInsider
·
Jan 6, 2011","10 Amazing Chinese Knock-Offs That Could Fool Your Grandmother $AAPL $CHD $GOOG by 
@techdemic
 http://read.bi/g6GFnU",,,1,,[],https://twitter.com/BusinessInsider/status/23101359268040704
Julia Boorstin,@JBoorstin,2011-01-06T20:31:26.000Z,"Julia Boorstin
@JBoorstin
·
Jan 6, 2011","@CES
 Apple is the elephant in the Convention Center- Apple's huge role at CES http://www.cnbc.com/id/40927028 $AAPL $MMI $RIMM",,,1,,[],https://twitter.com/JBoorstin/status/23114440903757824
GlennHall,@GlennHall,2011-01-06T17:30:32.000Z,"GlennHall
@GlennHall
·
Jan 6, 2011",Anton Wahlman sees $RIMM staging comeback with PlayBook/Sprint unlimited 4G combo http://thestreet.com/story/10965201/rims-playbook-checkmate.html… Threat to ATT $T but not Apple %AAPL,,,,,[],https://twitter.com/GlennHall/status/23068914258808833
Parlay Maven,@DesDonGawgan,2011-01-06T16:24:53.000Z,"Parlay Maven
@DesDonGawgan
·
Jan 6, 2011","#getsmart RT 
@247WallSt
: HTC Earnings and Other Smartphone Developments (MSFT, GOOG, T, AAPL, VZ, S, RIMM) http://bit.ly/fLTXli",,,,1,[],https://twitter.com/DesDonGawgan/status/23052391704166400
jack bear,@cafbear,2011-01-06T19:48:40.000Z,"jack bear
@cafbear
·
Jan 6, 2011","RT 
@businessinsider
: 10 Amazing Chinese Knock-Offs That Could Fool Your Grandmother $AAPL $CHD $GOOG by 
@techdemic
 http://read.bi/g6GFnU",,,,,[],https://twitter.com/cafbear/status/23103678823014400
Matthew Sheffield,@mattsheffield,2011-01-06T13:37:43.000Z,"Matthew Sheffield
@mattsheffield
·
Jan 6, 2011","Verizon iPhone This Month? Apple Tells Retail Employees No Time Off At The End Of January (VZ, T, AAPL) http://bit.ly/eNfWfJ",,,,,[],https://twitter.com/mattsheffield/status/23010323761991682
Apple News,@applenws,2011-01-06T23:13:32.000Z,"Apple News
@applenws
·
Jan 6, 2011","Here's How The Mac App Store Will Help Apple Sell More Macs (AAPL, MSFT) - San Francisco Chronicle http://bit.ly/gH89BV #apple",,,,,[],https://twitter.com/applenws/status/23155233324535808
Insider Tech Business,@insidertechbiz,2011-01-07T14:28:56.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 7, 2011","Apple COO Tim Cook's Total Compensation For 2010: $59,092,572 $AAPL by 
@jyarow
 http://read.bi/hFaYx9",,,8,9,[],https://twitter.com/insidertechbiz/status/23385599708762113
Bloomberg,@business,2011-01-07T23:44:42.000Z,"Bloomberg
@business
·
Jan 7, 2011","#Verizon Wireless May Debut #IPhone Next Week to Match #AT&T, Analysts Say -  http://ow.ly/3AhaR $VZ $T $AAPL ^nm",,,19,4,[],https://twitter.com/business/status/23525464882552832
Insider Tech Business,@insidertechbiz,2011-01-07T18:11:50.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 7, 2011",The Best Ways To Extend Your Smartphone's Battery Life $AAPL $GOOG by @dylantlove http://read.bi/gBO4rI,,,3,6,[],https://twitter.com/insidertechbiz/status/23441695131574273
Insider Tech Business,@insidertechbiz,2011-01-07T22:14:01.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 7, 2011","APP OF THE WEEK: SpeechTrans Instantly Translates Your Recordings $AAPL by 
@stevekovach
 http://read.bi/fY78Kr",,,7,6,[],https://twitter.com/insidertechbiz/status/23502644475592704
Insider Tech Business,@insidertechbiz,2011-01-07T21:33:14.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 7, 2011","IT'S ON: Apple Will Sell At Least 10 Million Verizon iPhones This Year $AAPL $VZ by 
@fromedome
 http://read.bi/fV2mK3",,,9,4,[],https://twitter.com/insidertechbiz/status/23492380816576512
Ina Fried,@inafried,2011-01-07T16:04:38.000Z,"Ina Fried
@inafried
·
Jan 7, 2011",Even Verizon's phones won't comment on the iPhone. http://bit.ly/gkL9Zq #ces $aapl $vz,,,2,2,[],https://twitter.com/inafried/status/23409687101702144
Insider Tech Business,@insidertechbiz,2011-01-07T17:25:32.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 7, 2011","Verizon iPhone Likely Coming February 3 $VZ $AAPL $T by 
@jyarow
 http://read.bi/fZM8VZ",,,6,,[],https://twitter.com/insidertechbiz/status/23430043174699008
Insider Tech Business,@insidertechbiz,2011-01-07T13:12:57.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 7, 2011","iPad 2 Shell Spotted At CES To Demo A Docking System $AAPL by 
@jyarow
 http://read.bi/ew0LSN",,,4,1,[],https://twitter.com/insidertechbiz/status/23366480590540801
Insider Tech Business,@insidertechbiz,2011-01-07T20:24:36.000Z,"Insider Tech Business
@insidertechbiz
·
Jan 7, 2011","Here's Why Steve Jobs Would Let Verizon Announce The Verizon iPhone $VZ $AAPL by 
@fromedome
 http://read.bi/hOrOAm",,,4,3,[],https://twitter.com/insidertechbiz/status/23475106235813889
