UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Andrew Cooke,@Super_Lettuce1,2019-01-01T03:48:01.000Z,"Andrew Cooke
@Super_Lettuce1
·
Dec 31, 2018","Join 
@RobinhoodApp
 and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://share.robinhood.com/romainc11",,,,1,[],https://twitter.com/Super_Lettuce1/status/1079947324921655296
Navi,@NaviAvatar1,2019-01-01T00:39:49.000Z,"Navi
@NaviAvatar1
·
Dec 31, 2018",Stocks 2019 #HappyNewYear $AMZN $AAPL $NFLX $TSLA $SPY $TWTR https://pscp.tv/w/bvquVTQ1NDk4MjV8MU1uR25Obk9RcHdHT590ruNyzWVUr9KYIEhSR1n9Dy02ETZuSXZCeDs3lYVj…,,3,3,2,[],https://twitter.com/NaviAvatar1/status/1079899961997684737
PSP,@PennyStockPlan,2019-01-01T15:33:27.000Z,"PSP
@PennyStockPlan
·
Jan 1, 2019","If you're interested in swing-trading options, 
@OptionAlarm
 has been the leader for nearly 2 decades. They're running a great special today, check it out http://optionalarm.com $AAPL $AMZN $GOOGL $SQ $PYPL $WMT $LULU $FB $TWTR $NFLX $DIS $MSFT $HD $AMD $NVDA",,,3,,[],https://twitter.com/PennyStockPlan/status/1080124854987313153
PennyStockRally,@PennyStockRally,2019-01-01T17:26:55.000Z,"PennyStockRally
@PennyStockRally
·
Jan 1, 2019","If you're interested in swing-trading options, 
@OptionAlarm
 has been the leader for nearly 2 decades. They're running a great special today, check it out http://optionalarm.com $AAPL $AMZN $GOOGL $SQ $PYPL $WMT $LULU $FB $TWTR $NFLX $DIS $MSFT $HD $AMD $NVDA $TLRY",,,2,,[],https://twitter.com/PennyStockRally/status/1080153406331908097
Gary Thomson,@GaryThomson14,2019-01-01T21:02:18.000Z,"Gary Thomson
@GaryThomson14
·
Jan 1, 2019","Weekly Stock Market Review: 
Top 10 Stocks For 2019 Based on #AI:

http://messages.responder.co.il/3614701/ 

Happy Investing!
$NVDA $AAPL $ZNGA $AMD $MU $FB $GOOGL $MSFT #stockstowatch #tradingpsychology #StocksInNews #stocks #TradingView #trading #Investing2019 #investments $TSLA $DIA $DJIA $MU",,,,1,[],https://twitter.com/GaryThomson14/status/1080207611612545026
Derrick Zierler,@DZierler,2019-01-01T19:01:13.000Z,"Derrick Zierler
@DZierler
·
Jan 1, 2019","It’s a new year!

Time for my Top Ten 2019 #AR #VR #VoiceFirst predictions ...

“#4 - #WhisperChip Enables Audio AR”

http://wearables-era.com/2019-ar-vr-surprises.html…

$KOPN #Kopin $VUZI $GOOG $GOOGL $MSFT $QCOM $AAPL $AMZN $HIMX $EMAN $FB #AugmentedReality #Hearables #stockstowatch #CES2019 #CES",,,,1,['https://pbs.twimg.com/media/Dv2PYhOVAAAnyAs?format=jpg&name=small'],https://twitter.com/DZierler/status/1080177141424087040
Aakash Pathak,@aakashpathak_,2019-01-01T20:27:21.000Z,"Aakash Pathak
@aakashpathak_
·
Jan 1, 2019","Replying to 
@jmj",🚀,1,,3,[],https://twitter.com/aakashpathak_/status/1080198814550642689
Derrick Zierler,@DZierler,2019-01-01T20:57:49.000Z,"Derrick Zierler
@DZierler
·
Jan 1, 2019","It’s a new year!

Time for my Top Ten 2019 #AR #VR predictions ...

“#5 - #Waveguides Start To Look Promising”

http://wearables-era.com/2019-ar-vr-surprises.html…

$KOPN #Kopin $VUZI #VUZIX $GOOG $GOOGL $MSFT $QCOM $AAPL $AMZN $HIMX $EMAN #AugmentedReality #VirtualReality #stockstowatch #CES2019 #CES",,,,1,"['https://pbs.twimg.com/media/Dv2qEWdW0AE8g9c?format=jpg&name=medium', 'https://pbs.twimg.com/media/Dv2qEWcXgAENH0E?format=jpg&name=small']",https://twitter.com/DZierler/status/1080206484011544576
tradewithjoe,@tradewithjoe,2019-01-01T13:30:03.000Z,"tradewithjoe
@tradewithjoe
·
Jan 1, 2019","MARKET MAKER MOVES THIS WEEK

https://bit.ly/2s1yEOE <<< CLICK LINK TO GET LEVELS.

These levels are important for the following:

$SPX $SPY $IWM $RUT $QQQ  $DIA $NDX $VXX $NVDA $B $NFLX $AMZN $GOOGL $BKNG $BABA $BIDU $AAPL",,,,,['https://pbs.twimg.com/media/Dv1DlYDWkAAoWzZ?format=png&name=small'],https://twitter.com/tradewithjoe/status/1080093797348986880
Sanjay,@sanjaytec,2019-01-01T22:07:24.000Z,"Sanjay
@sanjaytec
·
Jan 1, 2019",We decided to continue our 2 for 1 promo for few days. So #Traders who signs up today gets 2 months for the price of 1 on all plans. Sign up now with this link --> https://elliottwave-forecast.com/amember/go.php?r=7975&i=l57… #elliottwave #trading #forex #tradingsignal $AAPL $amzn #pips #SPX #NASDAQ $BTC $SPX $DJIA,,,,1,"['https://pbs.twimg.com/media/Dv25626XgAAQ-32?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Dv259StX0AEx8i0?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Dv25_cyXgAAGhY-?format=jpg&name=360x360']",https://twitter.com/sanjaytec/status/1080223993880285185
MR.BLACK,@DSOUTLAWZ,2019-01-01T18:53:14.000Z,"MR.BLACK
@DSOUTLAWZ
·
Jan 1, 2019","Join 
@RobinhoodApp
 and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://share.robinhood.com/davidb7083",,,,2,[],https://twitter.com/DSOUTLAWZ/status/1080175132126138369
llyrx,@llyrx,2019-01-01T01:13:14.000Z,"llyrx
@llyrx
·
Dec 31, 2018","Watch 
@NaviAvatar1
's broadcast: Stocks 2019 #HappyNewYear $AMZN $AAPL $NFLX $TSLA $SPY $TWTR https://pscp.tv/w/bvqwpjFxTGpHYmJ2ZFlLSlp8MU1uR25Obk9RcHdHT8SCf9k9mOufkRDcPMv8xTVS9xppv_2Dv_tk1aDpGNTX…",,,,1,[],https://twitter.com/llyrx/status/1079908372227461120
Options Mike,@OptionsMike,2019-01-01T23:00:47.000Z,"Options Mike
@OptionsMike
·
Jan 1, 2019","$AAPL Weekly shows lots of small support, 125 would be major support.

http://schrts.co/5UiE2F",,,,1,[],https://twitter.com/OptionsMike/status/1080237428634501120
The Spaventa Group,@tsginvest,2019-01-01T03:29:28.000Z,"The Spaventa Group
@tsginvest
·
Dec 31, 2018","Voice recognition is reshaping the retail industry! #FuturistInvestor

#IoT #IoE #AI #AmazonEcho
#siri $GOOG $AMZN $MSFT $AAPL

https://cnt405.trvdp.com/video/c466fa7c3bb506f895cd511d8c8dde841ed95cb4_240.mp4?st=scw7TRCC0iySuGTR3TOTTg&e=1546399283…",,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1079942565154177024/pu/img/1SpH5yjTpIjVYPLa.jpg'],https://twitter.com/tsginvest/status/1079942657122750465
Doug Bush Boooooooosterereded!,@DougBush2,2019-01-01T16:44:14.000Z,"Doug Bush Boooooooosterereded!
@DougBush2
·
Jan 1, 2019","Want some free stock to start the new year? Join 
@RobinhoodApp
 and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://share.robinhood.com/douglab316",,,,,[],https://twitter.com/DougBush2/status/1080142667634360321
Ravi,@Ravi_711,2019-01-01T16:33:11.000Z,"Ravi
@Ravi_711
·
Jan 1, 2019","This iPhone adoption data from 
@Localytics
 looks disastrous for $AAPL.   New models only at 7.3% of the base vs. ~13% in '17 and ~13% in '18.  Could sales of new iPhones really have cratered that badly? or has something changed with the methodology/base?

http://info.localytics.com/blog/ipads-and-iphone-xrs-lead-new-device-adoption-over-christmas…",,,,,[],https://twitter.com/Ravi_711/status/1080139884063424517
Ryan Mallory,@SharePlanner,2019-01-01T14:14:06.000Z,"Ryan Mallory
@SharePlanner
·
Jan 1, 2019",Get free access to my trading resources library to help with your trading. #stocks #trading $AAPL $NFLX $TSLA $GOOGL http://bit.ly/2mrXuDb,,,,,['https://pbs.twimg.com/media/Dv1NqoiX4AEe6X2?format=png&name=small'],https://twitter.com/SharePlanner/status/1080104885062942721
Jeffrey Weber,@jjjinvesting,2019-01-01T20:27:20.000Z,"Jeffrey Weber
@jjjinvesting
·
Jan 1, 2019",$AAPL - How Much Stock Could Apple Have Repurchased In The Fourth Quarter?,,,,,['https://pbs.twimg.com/card_img/1640289261374042115/3N0OkZq6?format=png&name=small'],https://twitter.com/jjjinvesting/status/1080198810293415936
Philip Calrissian,@Trading_Sunset,2019-01-01T00:20:55.000Z,"Philip Calrissian
@Trading_Sunset
·
Dec 31, 2018","$AAPL settled +1.0% at $157.74, and that made for a second black-fail candle, which leans s/t bearish, if only for the Wednesday open. Note the 50dma, will be around 174/76 gap zone next week.",,,,5,['https://pbs.twimg.com/media/DvyOptLX0AEKL-v?format=jpg&name=small'],https://twitter.com/Trading_Sunset/status/1079895205795545089
Dr. John Sinclair,@TradeWithDrJohn,2019-01-01T19:50:12.000Z,"Dr. John Sinclair
@TradeWithDrJohn
·
Jan 1, 2019",$AAPL managed to creep its way back into pitchfork range.  Question is if it will hold and try higher.  At this point need to wait for clues.  A break down could eventually see sub 140 and eventually 120.,,1,1,7,['https://pbs.twimg.com/media/Dv2Z6ezX4AAuZRR?format=jpg&name=small'],https://twitter.com/TradeWithDrJohn/status/1080189465245700099
Dr. John Sinclair,@TradeWithDrJohn,2019-01-01T02:52:26.000Z,"Dr. John Sinclair
@TradeWithDrJohn
·
Dec 31, 2018",These guys are ripe for a buyout... $AAPL to compete more with $NFLX and $AMZN streaming media?  Who knows!,,1,,9,[],https://twitter.com/TradeWithDrJohn/status/1079933335592411137
Abstract Asshole,@DelLarryUs,2019-01-01T14:38:22.000Z,"Abstract Asshole
@DelLarryUs
·
Jan 1, 2019","Join 
@RobinhoodApp
 and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://share.robinhood.com/larryn87",,,,1,[],https://twitter.com/DelLarryUs/status/1080110989679386624
tradewithjoe,@tradewithjoe,2019-01-01T17:17:41.000Z,"tradewithjoe
@tradewithjoe
·
Jan 1, 2019","Are you ready for more volatility? 

https://bit.ly/2s2fmbG <<< Click to watch video. It is really cool. You will love it. I promise. 
 
$es_f $SPY $SPX $QQQ $IWM $MSFT $AMZN $GOOGL $AAPL $XLF $VIX $VXX $UVXY",,,,,['https://pbs.twimg.com/media/Dv13r21XgAA1G2a?format=jpg&name=small'],https://twitter.com/tradewithjoe/status/1080151084444893189
Pratap K Mahapatra,@Pratapkumar,2019-01-01T19:05:31.000Z,"Pratap K Mahapatra
@Pratapkumar
·
Jan 1, 2019","Join 
@RobinhoodApp
 and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://share.robinhood.com/pratapm6",,,,2,[],https://twitter.com/Pratapkumar/status/1080178220266180609
Christina Stocks,@fblomdces,2019-01-01T19:44:09.000Z,"Christina Stocks
@fblomdces
·
Jan 1, 2019","Join 
@RobinhoodApp
 and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link. https://share.robinhood.com/christs11013",,,,1,[],https://twitter.com/fblomdces/status/1080187942210015234
Darrell Hackney,@Darrell4Hackney,2019-01-01T20:22:10.000Z,"Darrell Hackney
@Darrell4Hackney
·
Jan 1, 2019","Join 
@RobinhoodApp
 and we'll both get a stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://share.robinhood.com/darrelh244",,,1,1,[],https://twitter.com/Darrell4Hackney/status/1080197512097681409
Seeking Alpha Market News,@MarketCurrents,2019-01-01T10:32:59.000Z,"Seeking Alpha Market News
@MarketCurrents
·
Jan 1, 2019",$FB $AMZN $AAPL - How will the FAANGs perform in 2019?,,,1,,['https://pbs.twimg.com/card_img/1641952523144810496/Qlnp2-5o?format=png&name=small'],https://twitter.com/MarketCurrents/status/1080049240699621376
₿EG News - BitcoinExchangeGuide,@bitcoinsguide,2019-01-01T16:51:22.000Z,"₿EG News - BitcoinExchangeGuide
@bitcoinsguide
·
Jan 1, 2019","2019 Crypto Security Token Wave: Are Tokenized Securities the Way of Finance’s Future? http://bit.ly/2SCJE0c

Everything You Need To Know About Tokenized Securities: Are They The Way Of The Future?

Today, securities are not typically tokenized. You can’t buy a share of AAPL,…",,,1,,[],https://twitter.com/bitcoinsguide/status/1080144463878676481
Kerberos007,@kerberos007,2019-01-01T21:03:08.000Z,"Kerberos007
@kerberos007
·
Jan 1, 2019","$DJIA Ranked by % below 52 W High

GS-39.3%
IBM-33.6%
AAPL-32.4%
DWDP-30.6%
CAT-26.7%
MMM-26.7%
UTX-26.1%
XOM-23.6%
WBA-20.8%
TRV-20.5%
HD-20.2%
CVX-18.7%
INTC-18.5%
BA-18.2%
JPM-18.2%
AXP-16.8%
WMT-15.3%
NKE-13.8%
UNH-13.5%
JNJ-13.4%
V-13.0%
MSFT-12.6%
CSCO-12.4%",,1,,5,['https://pbs.twimg.com/media/Dv2rHTqUwAAp5NE?format=jpg&name=small'],https://twitter.com/kerberos007/status/1080207822686748672
RafKTrading,@RafKadian,2019-01-01T18:58:47.000Z,"RafKTrading
@RafKadian
·
Jan 1, 2019","My AAPL SYSTEM OSCILLATOR OFFICIALLY IN RED SHORT FROM ~ 222$ #aapl #apple  #CFD #Forex #forextrading  #Investing #stocks #trading advisory ADSS Trading Support Team 24 Hrs. #TradingYourWay #FX #Cryptocurrencies 
@ADSSGROUP
 #OREX",,,1,8,['https://pbs.twimg.com/media/Dv2O0e3W0AIxMVF?format=jpg&name=small'],https://twitter.com/RafKadian/status/1080176526434467840
Danny Vena,@dannyvena,2019-01-01T01:04:20.000Z,"Danny Vena
@dannyvena
·
Dec 31, 2018","5 Stunning Takeaways From #Amazon's Record-Breaking Holiday Season -- The #ecommerce juggernaut boasted its biggest Christmas sales ever. 
@themotleyfool
 #stocks $AMZN, $AAPL",,,1,3,['https://pbs.twimg.com/card_img/1640296736794251265/kqvoVari?format=jpg&name=small'],https://twitter.com/dannyvena/status/1079906132628406275
Peter Brandt,@PeterLBrandt,2019-01-02T23:33:01.000Z,"Peter Brandt
@PeterLBrandt
·
Jan 2, 2019",An 80% retrace of the multi-year parabolic advance should bring $AAPL to $46,,310,751,"2,274",['https://pbs.twimg.com/media/Dv8XIPjVAAABw1Y?format=jpg&name=small'],https://twitter.com/PeterLBrandt/status/1080607927218532352
OddStats,@OddStats,2019-01-02T22:19:20.000Z,"OddStats
@OddStats
·
Jan 2, 2019",BREAKING: LETTER FROM TIM COOK TO $AAPL INVESTORS,,8,24,134,['https://pbs.twimg.com/media/Dv8GQXzV4AAeBhh?format=jpg&name=small'],https://twitter.com/OddStats/status/1080589385823793152
Ramp Capital,@RampCapitalLLC,2019-01-02T23:12:59.000Z,"Ramp Capital
@RampCapitalLLC
·
Jan 2, 2019",$AAPL needs to innovate! Bigger screens!,,17,13,126,['https://pbs.twimg.com/tweet_video_thumb/Dv8Sl5NUYAAPMx5.jpg'],https://twitter.com/RampCapitalLLC/status/1080602886340526085
Craig,@craigbuj,2019-01-02T22:45:43.000Z,"Craig
@craigbuj
·
Jan 2, 2019","Apple iPhone China biz awful, Nike China biz booming in 4Q18 - company /  product / industry specific ?  $AAPL $NKE",📱 👟 👀 🧐 🛒 👟 🏀 📲 🚀 👀,1,2,13,"['https://pbs.twimg.com/profile_images/1616043433310691329/HXpoWG9X_mini.jpg', 'https://pbs.twimg.com/media/Du9ObxQXcAAp1cw?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Du9OdBQWoAAfBA5?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Du9Od1VWoAAq13c?format=jpg&name=900x900', 'https://pbs.twimg.com/media/Du9OeniX4AAYgjU?format=jpg&name=900x900']",https://twitter.com/craigbuj/status/1080596025587499008
Big Pop Trades,@WallStreetMainS,2019-01-02T22:47:37.000Z,"Big Pop Trades
@WallStreetMainS
·
Jan 2, 2019",Why do you think $AMZN was up nice today when $AAPL wasn’t? Because they knew. Money to Amazon.,,2,3,9,[],https://twitter.com/WallStreetMainS/status/1080596502844792837
Ramp Capital,@RampCapitalLLC,2019-01-02T23:46:17.000Z,"Ramp Capital
@RampCapitalLLC
·
Jan 2, 2019","Glad I doubled down on $AAPL at $155. Not a loss until you sell 
@BagholderQuotes",,44,12,329,[],https://twitter.com/RampCapitalLLC/status/1080611266329235456
"Dr. Yellen’s Fucktoy, Gulag Cell Block C",@Fedslut,2019-01-02T23:05:36.000Z,"Dr. Yellen’s Fucktoy, Gulag Cell Block C
@Fedslut
·
Jan 2, 2019","$AAPL May very well be the spark that sets off the collapse.

Or rather, the final Canary.",,1,,14,[],https://twitter.com/Fedslut/status/1080601028867883009
The Daytrade™,@d4ytrad3,2019-01-02T22:53:51.000Z,"The Daytrade™
@d4ytrad3
·
Jan 2, 2019","Slowing Global Growth,
Massive $AAPL warn
No end in sight to Gov't Shutdown

Happy Sleeping.",,3,6,26,[],https://twitter.com/d4ytrad3/status/1080598073590444032
Michael,@lampidicsparrow,2019-01-02T22:24:02.000Z,"Michael
@lampidicsparrow
·
Jan 2, 2019",$AAPL investors,,,2,6,[],https://twitter.com/lampidicsparrow/status/1080590567317401600
MotherCabriniPreys,@MotherCabriniNY,2019-01-02T23:59:37.000Z,"MotherCabriniPreys
@MotherCabriniNY
·
Jan 2, 2019",Somewhere right now Gerber is thinking.......fuck me.....fuck my crystal ball.... #BigTroubleInLittleChina  $TSLA $TSLAQ $AAPL,,1,,14,['https://pbs.twimg.com/media/Dv8cvpWXQAIBE8k?format=jpg&name=small'],https://twitter.com/MotherCabriniNY/status/1080614620786819072
"Larry Tentarelli, Blue Chip Daily",@LMT978,2019-01-02T21:53:44.000Z,"Larry Tentarelli, Blue Chip Daily
@LMT978
·
Jan 2, 2019",$AAPL Monthly Support is $125,,6,1,14,['https://pbs.twimg.com/media/Dv8AckTXQAAPOCv?format=jpg&name=small'],https://twitter.com/LMT978/status/1080582944350187521
TraderMikeD,@TraderMdd,2019-01-02T23:36:59.000Z,"TraderMikeD
@TraderMdd
·
Jan 2, 2019","Replying to 
@PeterLBrandt",,4,1,82,[],https://twitter.com/TraderMdd/status/1080608926960218112
Highcroft Investment Advisors,@highcroftinc,2019-01-02T23:21:32.000Z,"Highcroft Investment Advisors
@highcroftinc
·
Jan 2, 2019","@KeithMcCullough
 @Hedgeye
 Thanks to Keith and Hedgeye for the asset allocation research. Our clients have been 80%+ invested in bonds, cash, and utilities for months. $AAPL",🥋,,4,22,['https://pbs.twimg.com/media/Dv8UihMVAAAVcNN?format=jpg&name=small'],https://twitter.com/highcroftinc/status/1080605038505021441
AznOptions,@AznOptions,2019-01-02T23:54:46.000Z,"AznOptions
@AznOptions
·
Jan 2, 2019",$AAPL the one stock that can crash the entire world #NoPosition #JustSayin,,1,1,7,[],https://twitter.com/AznOptions/status/1080613402626715650
icebergy,@icebergy_,2019-01-02T22:37:17.000Z,"icebergy
@icebergy_
·
Jan 2, 2019",Is the $aapl halt after hours a glitch too?,❄,4,,13,[],https://twitter.com/icebergy_/status/1080593903991037953
Dr. John Sinclair,@TradeWithDrJohn,2019-01-02T23:43:52.000Z,"Dr. John Sinclair
@TradeWithDrJohn
·
Jan 2, 2019",$AAPL ... so as you probably guessed... #15ORB for tomorrow!!!  ,😁 👍,2,1,12,[],https://twitter.com/TradeWithDrJohn/status/1080610659858087939
Paranoid Bull,@paranoidbull,2019-01-02T22:05:00.000Z,"Paranoid Bull
@paranoidbull
·
Jan 2, 2019","Hardware companies like $AAPL, Autos, Semis, Commodities, this is broad based and just getting started. 

Cycles Matter.",,3,3,28,[],https://twitter.com/paranoidbull/status/1080585777938075648
PSK2329 - JHC,@psk2329,2019-01-02T23:24:37.000Z,"PSK2329 - JHC
@psk2329
·
Jan 2, 2019",and the bad hits just keep coming $AAPL $BA $TSLA $PCG $SPY,,,2,12,['https://pbs.twimg.com/tweet_video_thumb/Dv8VOtHWoAA6hyE.jpg'],https://twitter.com/psk2329/status/1080605815101448192
Dougie Kass,@DougKass,2019-01-02T22:49:49.000Z,"Dougie Kass
@DougKass
·
Jan 2, 2019","$AAPL puts a nail in the consensus trade.
Group stink.",,2,,25,[],https://twitter.com/DougKass/status/1080597056685830145
zerohedge,@zerohedge,2019-01-02T23:33:58.000Z,"zerohedge
@zerohedge
·
Jan 2, 2019",This is what happens when you “hedge” your AAPL long by buying a basket of FX carry trades,,5,45,145,[],https://twitter.com/zerohedge/status/1080608169007689728
Transparent Traders Black Box,@TTBlackBox,2019-01-02T22:33:36.000Z,"Transparent Traders Black Box
@TTBlackBox
·
Jan 2, 2019","Everyone thought I was nuts for holding through a little pain and scaling into my $AAPL position....  

 all those put contracts! It pays to understand what’s going on.",😆 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 💵 ⬆,1,4,22,[],https://twitter.com/TTBlackBox/status/1080592975615401985
HULK,@HulkCapital,2019-01-02T22:22:53.000Z,"HULK
@HulkCapital
·
Jan 2, 2019",So how much of Apples lowered guidance is due to economic growth in China VS Chinese boycotting US products?  $AAPL,,1,4,11,['https://pbs.twimg.com/profile_images/72647502/tyler_mini.jpg'],https://twitter.com/HulkCapital/status/1080590278833176576
zerohedge,@zerohedge,2019-01-02T22:31:40.000Z,"zerohedge
@zerohedge
·
Jan 2, 2019","If AAPL ends stock buyback now, watch out below",,10,23,67,[],https://twitter.com/zerohedge/status/1080592488816087040
Unrelated Nonsense,@Nonrelatedsense,2019-01-02T23:24:16.000Z,"Unrelated Nonsense
@Nonrelatedsense
·
Jan 2, 2019","Real talk, I'm probably going to buy a $2500 MacBook Pro this week. $AAPL.",,8,,26,[],https://twitter.com/Nonrelatedsense/status/1080605726693822466
The Daytrade™,@d4ytrad3,2019-01-02T22:23:06.000Z,"The Daytrade™
@d4ytrad3
·
Jan 2, 2019","Kudos to $AAPL on waiting until markets at least found an uptick before dropping this egg on investor's faces... 

In context of all this, markets definitely aren't putting in much of a move...",,5,6,16,[],https://twitter.com/d4ytrad3/status/1080590333971390464
Dave DeLong,@davedelong,2019-01-02T22:16:35.000Z,"Dave DeLong
@davedelong
·
Jan 2, 2019","This 
@apple
 announcement just means that $AAPL shares will be on sale for a bit. The stock price will absolutely recover from this",,3,1,31,[],https://twitter.com/davedelong/status/1080588692131958784
crossdefault,@crossdefault,2019-01-02T22:21:55.000Z,"crossdefault
@crossdefault
·
Jan 2, 2019",CLEARLY $AAPL SHOULD JUST FOCUS ON BRINGING BACK STEVE JOBS,,2,,16,[],https://twitter.com/crossdefault/status/1080590033428643840
I͢t͢s͢A͢i͢r͢p͢l͢a͢n͢e͢J͢a͢n͢e͢,@ItsAirplaneJane,2019-01-02T23:48:44.000Z,"I͢t͢s͢A͢i͢r͢p͢l͢a͢n͢e͢J͢a͢n͢e͢
@ItsAirplaneJane
·
Jan 2, 2019",$AAPL hitting new 52 weeks lows.....hmmm a green first day of the year with red after hours did the big guys pop the market to drop it more?,✈,5,3,18,[],https://twitter.com/ItsAirplaneJane/status/1080611881939857408
Jeb Kinnison,@JebKinnison,2019-01-02T22:11:52.000Z,"Jeb Kinnison
@JebKinnison
·
Jan 2, 2019","1/ The evidence accumulates that a slowdown or outright recession is beginning. $aapl iPhone sales missing and inventory cycle means greatly reduced production. $tsla sales miss, bet on Model 3 failing. Chinese money supply growth collapsing.",,1,10,41,[],https://twitter.com/JebKinnison/status/1080587506716798976
Tr3ndy Jon,@Tr3ndyJon,2019-01-02T23:15:22.000Z,"Tr3ndy Jon
@Tr3ndyJon
·
Jan 2, 2019",Is it me or does this entire $AAPL poop storm seem rehearsed?,,1,,9,[],https://twitter.com/Tr3ndyJon/status/1080603484922306561
